,다변량시 쓰일 변수들,,,,LNG발전,575000,계산식 상수,계산식 상수,계산식 상수,,단변량 시계열 예측-ML/시계열 단순,단변량 시계열 예측-ML/시계열 단순,,,,LNG발전 2기 저부하에 대한 효율 학습 필요,,,,83.6,2기가동시,,,
,,,,,,287500,한달 고정변수1,한달 고정변수2,한달 고정변수3,,,,,,,,,,,41.8,1기가동시,,,
,,,,,,,,,9.107,1.712,,,,,y,,"가동가능여부(+면 가동가능, -면 가동불가능)",,,경제성(억원),,,,한달 고정변수
구분,smp(원/kWh),LNG발전량(kW),역송량(kW),수전량(kW),순부하(kW),Unnamed: 6,수전단가(원/kWh),LNG가격($/MMBtu),LNG열량(Mcal/N㎥),LNG발전 효율(Mcal/kWh),"LNG발전 1기
대체단가(원/kWh)","LNG발전 2기
대체단가(원/kWh)","LNG발전 2기 저부하
대체단가(원/kwh)","LNG발전 1기
BEP($/MMBtu)","LNG발전 2기
BEP($/MMBtu)","LNG발전 2기 저부하
BEP($/MMBtu)",LNG발전 1기,LNG발전 2기,LNG발전 2기 저부하,LNG발전 1기.1,LNG발전 2기.1,LNG발전 2기 저부하.1,Unnamed: 23,환율(원/$)
2025-10-21 10:00,112.61,286666,6180,352304,632790,0,161.1,11.2,9.2,1.595,161,161,161,16.0,15.76,14.7,0,1.0,-0.1,0.0,0.1,0.0,0,1397
2025-10-21 11:00,112.37,288267,0,160327,448594,0,161.1,11.2,9.0,1.593,161,140,161,15.0,13.25,14.4,0,-1.5,-0.4,0.0,-0.1,0.0,0,1398
2025-10-21 12:00,112.28,280868,40184,59324,300008,0,161.1,11.2,9.3,1.595,161,114,161,16.0,10.99,14.8,0,-3.8,0.0,0.0,-0.2,0.0,0,1399
2025-10-21 13:00,112.24,281626,0,102569,384195,0,161.1,11.2,9.1,1.594,161,129,161,16.0,12.27,14.5,0,-2.5,-0.3,0.0,-0.2,0.0,0,1403
2025-10-21 14:00,112.24,275992,8105,317962,585849,0,161.1,11.2,9.1,1.591,161,161,161,16.0,15.61,14.6,0,0.8,-0.2,0.0,0.0,0.0,0,1399
2025-10-21 15:00,112.24,278385,0,357963,636348,0,178.8,11.2,9.0,1.595,179,179,179,17.0,17.15,16.0,0,2.3,1.2,0.1,0.1,0.1,0,1400
2025-10-21 16:00,130.12,286768,0,181055,467823,0,178.8,11.2,9.1,1.591,179,161,179,17.0,15.47,16.1,0,0.7,1.3,0.1,0.0,0.1,0,1401
2025-10-21 17:00,118.32,279921,0,311129,591050,0,178.8,11.2,9.1,1.593,179,179,179,17.0,17.39,16.2,0,2.6,1.4,0.1,0.2,0.1,0,1398
2025-10-21 18:00,126.4,291005,5481,128038,413562,0,178.8,11.2,9.0,1.592,179,149,179,17.0,14.27,16.1,0,-0.5,1.3,0.1,0.0,0.1,0,1400
2025-10-21 19:00,126.77,287592,0,110237,397829,0,178.8,11.2,9.0,1.592,179,147,179,17.0,14.03,16.1,0,-0.8,1.3,0.1,0.0,0.1,0,1397
2025-10-21 20:00,118.32,290606,0,166211,456817,0,178.8,11.2,9.0,1.59,179,154,179,17.0,14.66,16.0,0,-0.1,1.2,0.1,0.0,0.1,0,1402
2025-10-21 21:00,98.51,277358,0,280836,558194,0,161.1,11.2,9.1,1.588,161,157,161,16.0,15.26,14.5,0,0.5,-0.3,0.0,0.0,0.0,0,1402
2025-10-21 22:00,98.48,279742,0,235045,514787,0,142.9,11.2,9.3,1.594,143,134,143,14.0,12.99,13.0,0,-1.8,-1.8,0.0,-0.1,-0.1,0,1398
2025-10-21 23:00,98.58,0,0,454300,454300,0,142.9,11.2,9.1,0.0,143,124,143,0.0,0.0,12.7,0,0.0,-2.1,0.0,0.0,-0.1,0,1402
2025-10-22 0:00,106.66,283405,0,213528,496933,0,142.9,11.2,9.0,1.594,143,133,143,13.6,12.6,12.7,0,-2.2,-2.1,0.0,-0.1,-0.1,0,1402
2025-10-22 1:00,89.72,285239,13037,79850,352052,0,142.9,11.2,9.1,1.595,143,102,143,14.0,9.55,12.8,0,-5.3,-2.0,0.0,-0.3,-0.1,0,1400
2025-10-22 2:00,89.76,289758,0,222799,512557,0,142.9,11.2,9.1,1.592,143,131,143,14.0,12.51,12.8,0,-2.3,-2.0,0.0,-0.1,-0.1,0,1401
2025-10-22 3:00,89.78,268550,0,340474,609024,0,142.9,11.2,9.2,1.589,143,143,143,14.0,13.86,12.9,0,-0.9,-1.9,0.0,-0.1,-0.1,0,1404
2025-10-22 4:00,89.67,281698,0,175891,457589,0,142.9,11.2,9.2,1.595,143,121,143,14.0,11.61,12.9,0,-3.2,-1.9,0.0,-0.2,-0.1,0,1402
2025-10-22 5:00,115.09,274738,14106,103568,364200,0,142.9,11.2,9.0,1.593,143,122,143,14.0,11.51,12.7,0,-3.3,-2.1,0.0,-0.2,-0.1,0,1402
2025-10-22 6:00,97.3,290835,7139,91135,374831,0,142.9,11.2,9.1,1.591,143,111,143,14.0,10.49,12.8,0,-4.3,-2.0,0.0,-0.3,-0.1,0,1402
2025-10-22 7:00,134.09,275308,0,271109,546417,0,142.9,11.2,9.0,1.591,143,142,143,14.0,13.43,12.6,0,-1.4,-2.2,0.0,-0.1,-0.1,0,1404
2025-10-22 8:00,120.56,565391,257356,0,308035,0,161.1,11.2,9.1,1.571,161,123,161,16.0,11.89,14.5,0,-2.9,-0.3,0.0,-0.2,0.0,0,1404
2025-10-22 9:00,120.55,567606,144700,0,422906,0,161.1,11.2,9.0,1.575,161,140,161,16.0,13.38,14.3,0,-1.4,-0.5,0.0,-0.1,0.0,0,1402
2025-10-22 10:00,120.55,567928,174004,0,393924,0,161.1,11.2,9.2,1.571,161,136,161,16.0,13.29,14.7,0,-1.5,-0.1,0.0,-0.1,0.0,0,1403
2025-10-22 11:00,118.53,576742,106885,0,469857,0,161.1,11.2,9.1,1.575,161,146,161,16.0,14.12,14.5,0,-0.7,-0.3,0.0,0.0,0.0,0,1403
2025-10-22 12:00,118.53,573284,263468,0,309816,0,161.1,11.2,9.2,1.575,161,122,161,16.0,11.82,14.7,0,-3.0,-0.1,0.0,-0.2,0.0,0,1404
2025-10-22 13:00,118.53,565629,292320,0,273309,0,161.1,11.2,9.1,1.573,159,119,161,16.0,11.36,14.5,0,-3.4,-0.3,0.0,-0.2,0.0,0,1402
2025-10-22 14:00,118.53,568754,110610,0,458144,0,161.1,11.2,9.1,1.575,161,144,161,16.0,14.0,14.6,0,-0.8,-0.2,0.0,0.0,0.0,0,1402
2025-10-22 15:00,118.53,567883,296267,0,271616,0,178.8,11.2,9.2,1.572,175,119,179,17.0,11.45,16.3,0,-3.3,1.5,0.1,-0.2,0.1,0,1402
2025-10-22 16:00,118.53,573644,104664,0,468980,0,178.8,11.2,9.2,1.571,179,157,179,18.0,15.39,16.3,0,0.6,1.5,0.1,0.0,0.1,0,1402
2025-10-22 17:00,118.53,574689,140611,0,434078,0,178.8,11.2,9.1,1.571,179,149,179,18.0,14.57,16.2,0,-0.2,1.4,0.1,0.0,0.1,0,1404
2025-10-22 18:00,118.52,571849,112469,0,459380,0,178.8,11.2,9.0,1.572,179,155,179,17.0,14.97,16.1,0,0.2,1.3,0.1,0.0,0.1,0,1401
2025-10-22 19:00,118.51,577228,181098,0,396130,0,178.8,11.2,9.1,1.573,179,141,179,17.0,13.6,16.1,0,-1.2,1.3,0.1,-0.1,0.1,0,1404
2025-10-22 20:00,114.1,570425,210010,0,360415,0,178.8,11.2,9.0,1.572,179,131,179,17.0,12.48,16.0,0,-2.3,1.2,0.1,-0.1,0.1,0,1403
2025-10-22 21:00,111.44,566856,289802,0,277054,0,161.1,11.2,9.1,1.572,159,111,161,16.0,10.62,14.5,0,-4.2,-0.3,0.0,-0.3,0.0,0,1401
2025-10-22 22:00,111.61,329136,0,314793,643929,0,142.9,11.2,9.2,1.586,143,143,143,14.0,13.85,12.9,0,-1.0,-1.9,0.0,-0.1,-0.1,0,1400
2025-10-22 23:00,107.65,285608,0,284449,570057,0,142.9,11.2,9.2,1.593,143,142,143,14.0,13.7,12.8,0,-1.1,-2.0,0.0,-0.1,-0.1,0,1401
2025-10-23 0:00,105.77,284193,0,225310,509503,0,142.9,11.2,9.1,1.59,143,134,143,13.7,12.8,12.7,0,-2.0,-2.1,0.0,-0.1,-0.1,0,1400
2025-10-23 1:00,89.83,284478,0,115978,400456,0,142.9,11.2,9.1,1.591,143,111,143,14.0,10.41,12.7,0,-4.4,-2.1,0.0,-0.3,-0.1,0,1402
2025-10-23 2:00,74.94,279789,12589,236363,503563,0,142.9,11.2,9.0,1.592,143,126,143,14.0,11.83,12.6,0,-3.0,-2.2,0.0,-0.2,-0.1,0,1402
2025-10-23 3:00,72.26,268543,0,319409,587952,0,142.9,11.2,9.2,1.593,143,143,143,14.0,13.76,12.8,0,-1.0,-2.0,0.0,-0.1,-0.1,0,1401
2025-10-23 4:00,72.94,279311,0,228113,507424,0,142.9,11.2,9.0,1.594,143,126,143,14.0,11.92,12.7,0,-2.9,-2.1,0.0,-0.2,-0.1,0,1400
2025-10-23 5:00,103.08,270357,0,312771,583128,0,142.9,11.2,9.1,1.593,143,143,143,14.0,13.66,12.8,0,-1.1,-2.0,0.0,-0.1,-0.1,0,1402
2025-10-23 6:00,103.34,287740,22247,67493,332986,0,142.9,11.2,9.2,1.59,143,110,143,14.0,10.42,12.9,0,-4.4,-1.9,0.0,-0.3,-0.1,0,1401
2025-10-23 7:00,111.81,281815,11422,64759,335152,0,142.9,11.2,9.1,1.591,143,117,143,14.0,11.02,12.7,0,-3.8,-2.1,0.0,-0.2,-0.1,0,1400
2025-10-23 8:00,117.51,569509,203635,0,365874,0,161.1,11.2,9.1,1.572,161,129,161,16.0,12.46,14.5,0,-2.3,-0.3,0.0,-0.1,0.0,0,1401
2025-10-23 9:00,117.4,569392,240378,0,329014,0,161.1,11.2,9.2,1.575,161,124,161,16.0,12.03,14.7,0,-2.8,-0.1,0.0,-0.2,0.0,0,1401
2025-10-23 10:00,117.17,570996,185624,0,385372,0,161.1,11.2,9.2,1.571,161,132,161,16.0,12.87,14.6,0,-1.9,-0.2,0.0,-0.1,0.0,0,1400
2025-10-23 11:00,117.06,565336,206548,0,358788,0,161.1,11.2,9.1,1.575,161,128,161,16.0,12.33,14.5,0,-2.5,-0.3,0.0,-0.1,0.0,0,1397
2025-10-23 12:00,113.96,576095,244074,0,332021,0,161.1,11.2,9.2,1.574,161,121,161,16.0,11.77,14.7,0,-3.0,-0.1,0.0,-0.2,0.0,0,1400
2025-10-23 13:00,116.83,573311,296877,0,276434,0,161.1,11.2,9.0,1.571,159,117,161,15.0,11.14,14.4,0,-3.7,-0.4,0.0,-0.2,0.0,0,1398
2025-10-23 14:00,116.83,571859,217341,0,354518,0,161.1,11.2,9.2,1.575,161,127,161,16.0,12.45,14.8,0,-2.3,0.0,0.0,-0.1,0.0,0,1400
2025-10-23 15:00,116.83,571497,236636,0,334861,0,178.8,11.2,9.1,1.575,179,127,179,17.0,12.17,16.1,0,-2.6,1.3,0.1,-0.2,0.1,0,1400
2025-10-23 16:00,113.96,566623,126683,0,439940,0,178.8,11.2,9.1,1.574,179,148,179,18.0,14.42,16.2,0,-0.4,1.4,0.1,0.0,0.1,0,1397
2025-10-23 17:00,116.11,569154,174521,0,394633,0,178.8,11.2,9.0,1.573,179,139,179,17.0,13.39,16.0,0,-1.4,1.2,0.1,-0.1,0.1,0,1400
2025-10-23 18:00,125.02,566445,146539,0,419906,0,178.8,11.2,9.1,1.572,179,150,179,18.0,14.68,16.3,0,-0.1,1.5,0.1,0.0,0.1,0,1398
2025-10-23 19:00,125.06,566663,258142,0,308521,0,178.8,11.2,9.2,1.575,179,129,179,18.0,12.55,16.3,0,-2.3,1.5,0.1,-0.1,0.1,0,1399
2025-10-23 20:00,125.04,568727,168498,0,400229,0,178.8,11.2,9.1,1.572,179,146,179,18.0,14.17,16.1,0,-0.6,1.3,0.1,0.0,0.1,0,1402
2025-10-23 21:00,113.96,572441,278636,0,293805,0,161.1,11.2,9.0,1.571,161,115,161,16.0,10.92,14.4,0,-3.9,-0.4,0.0,-0.2,0.0,0,1397
2025-10-23 22:00,113.96,166536,0,400398,566934,0,142.9,11.2,9.1,1.641,143,142,143,13.0,13.14,12.7,0,-1.7,-2.1,0.0,-0.1,-0.1,0,1402
2025-10-23 23:00,109.66,288489,0,304039,592528,0,142.9,11.2,9.2,1.594,143,143,143,14.0,13.87,13.0,0,-0.9,-1.8,0.0,-0.1,-0.1,0,1398
2025-10-24 0:00,109.13,0,0,463300,463300,0,142.9,11.2,9.0,0.0,143,130,143,0.0,0.0,12.7,0,0.0,-2.1,0.0,0.0,-0.1,0,1399
2025-10-24 1:00,71.52,0,0,381200,381200,0,142.9,11.2,9.1,0.0,143,95,143,0.0,0.0,12.8,0,0.0,-2.0,0.0,0.0,-0.1,0,1404
2025-10-24 2:00,70.45,0,0,382400,382400,0,142.9,11.2,9.2,0.0,143,94,143,0.0,0.0,12.9,0,0.0,-1.9,0.0,0.0,-0.1,0,1400
2025-10-24 3:00,68.92,0,0,442400,442400,0,142.9,11.2,9.1,0.0,143,109,143,0.0,0.0,12.7,0,0.0,-2.1,0.0,0.0,-0.1,0,1403
2025-10-24 4:00,69.68,0,0,424200,424200,0,142.9,11.2,9.2,0.0,143,104,143,0.0,0.0,12.8,0,0.0,-2.0,0.0,0.0,-0.1,0,1404
2025-10-24 5:00,90.0,93623,0,404210,497833,0,142.9,11.2,9.1,3.241,143,129,143,6.0,5.58,12.7,0,-9.2,-2.1,-0.3,-0.6,-0.1,0,1401
2025-10-24 6:00,102.67,282616,998,98963,380581,0,142.9,11.2,9.1,1.592,143,116,143,14.0,10.85,12.7,0,-4.0,-2.1,0.0,-0.2,-0.1,0,1404
2025-10-24 7:00,116.58,269553,0,349805,619358,0,142.9,11.2,9.2,1.589,143,143,143,14.0,13.8,12.8,0,-1.0,-2.0,0.0,-0.1,-0.1,0,1402
2025-10-24 8:00,119.13,282973,0,288179,571152,0,161.1,11.2,9.0,1.595,161,161,161,15.0,15.3,14.4,0,0.5,-0.4,0.0,0.0,0.0,0,1401
2025-10-24 9:00,119.13,287190,0,269583,556773,0,161.1,11.2,9.1,1.593,161,158,161,16.0,15.34,14.6,0,0.5,-0.2,0.0,0.0,0.0,0,1399
2025-10-24 10:00,119.13,288714,0,233770,522484,0,161.1,11.2,9.1,1.593,161,153,161,15.0,14.65,14.4,0,-0.1,-0.4,0.0,0.0,0.0,0,1404
2025-10-24 11:00,119.13,281420,0,267618,549038,0,161.1,11.2,9.0,1.588,161,157,161,15.0,15.1,14.4,0,0.3,-0.4,0.0,0.0,0.0,0,1399
2025-10-24 12:00,119.13,287146,0,212260,499406,0,161.1,11.2,9.1,1.595,161,150,161,16.0,14.46,14.6,0,-0.3,-0.2,0.0,0.0,0.0,0,1401
2025-10-24 13:00,119.13,268871,0,128595,397466,0,161.1,11.2,9.1,1.591,161,135,161,16.0,12.93,14.5,0,-1.9,-0.3,0.0,-0.1,0.0,0,1401
2025-10-24 14:00,119.13,275304,0,360820,636124,0,161.1,11.2,9.2,1.592,161,161,161,16.0,15.62,14.6,0,0.8,-0.2,0.0,0.0,0.0,0,1404
2025-10-24 15:00,119.13,286212,0,245941,532153,0,178.8,11.2,9.2,1.591,179,170,179,18.0,16.71,16.5,0,1.9,1.7,0.1,0.1,0.1,0,1401
2025-10-24 16:00,116.43,274413,23491,58950,309872,0,178.8,11.2,9.1,1.591,179,121,179,17.0,11.52,16.2,0,-3.3,1.4,0.1,-0.2,0.1,0,1400
2025-10-24 17:00,117.72,280253,9994,106770,377029,0,178.8,11.2,9.0,1.594,179,137,179,17.0,12.98,16.1,0,-1.8,1.3,0.1,-0.1,0.1,0,1399
2025-10-24 18:00,117.83,280150,1628,96557,375079,0,178.8,11.2,9.1,1.593,179,136,179,17.0,12.97,16.1,0,-1.8,1.3,0.1,-0.1,0.1,0,1399
2025-10-24 19:00,114.51,268488,0,234468,502956,0,178.8,11.2,9.1,1.592,179,163,179,17.0,15.77,16.3,0,1.0,1.5,0.1,0.1,0.1,0,1400
2025-10-24 20:00,114.51,284389,0,358697,643086,0,178.8,11.2,9.1,1.594,179,179,179,17.0,17.39,16.3,0,2.6,1.5,0.1,0.2,0.1,0,1400
2025-10-24 21:00,112.36,287197,1826,367108,652479,0,161.1,11.2,9.2,1.596,161,161,161,16.0,15.64,14.6,0,0.8,-0.2,0.0,0.1,0.0,0,1400
2025-10-24 22:00,112.36,281902,0,293820,575722,0,142.9,11.2,9.1,1.588,143,143,143,14.0,13.78,12.8,0,-1.0,-2.0,0.0,-0.1,-0.1,0,1399
2025-10-24 23:00,108.06,0,0,448000,448000,0,142.9,11.2,9.0,0.0,143,127,143,0.0,0.0,12.6,0,0.0,-2.2,0.0,0.0,-0.1,0,1401
2025-10-25 0:00,91.13,0,0,382200,382200,0,142.9,11.2,9.2,0.0,143,108,143,0.0,0.0,12.9,0,0.0,-1.9,0.0,0.0,-0.1,0,1401
2025-10-25 1:00,90.35,0,0,440500,440500,0,142.9,11.2,9.2,0.0,143,118,143,0.0,0.0,12.9,0,0.0,-1.9,0.0,0.0,-0.1,0,1400
2025-10-25 2:00,74.32,0,0,487100,487100,0,142.9,11.2,9.0,0.0,143,122,143,0.0,0.0,12.6,0,0.0,-2.2,0.0,0.0,-0.1,0,1402
2025-10-25 3:00,73.13,0,0,388100,388100,0,142.9,11.2,9.2,0.0,143,98,143,0.0,0.0,12.9,0,0.0,-1.9,0.0,0.0,-0.1,0,1401
2025-10-25 4:00,73.13,0,0,478700,478700,0,142.9,11.2,9.1,0.0,143,120,143,0.0,0.0,12.9,0,0.0,-1.9,0.0,0.0,-0.1,0,1399
2025-10-25 5:00,73.19,0,0,476000,476000,0,142.9,11.2,9.0,0.0,143,119,143,0.0,0.0,12.7,0,0.0,-2.1,0.0,0.0,-0.1,0,1399
2025-10-25 6:00,90.31,0,0,485100,485100,0,142.9,11.2,9.1,0.0,143,126,143,0.0,0.0,12.8,0,0.0,-2.0,0.0,0.0,-0.1,0,1401
2025-10-25 7:00,109.26,0,0,471000,471000,0,142.9,11.2,9.0,0.0,143,131,143,0.0,0.0,12.6,0,0.0,-2.2,0.0,0.0,-0.1,0,1401
2025-10-25 8:00,90.1,0,0,450800,450800,0,161.1,11.2,9.2,0.0,161,130,161,0.0,0.0,14.6,0,0.0,-0.2,0.0,0.0,0.0,0,1401
2025-10-25 9:00,116.31,0,0,388600,388600,0,161.1,11.2,9.0,0.0,161,132,161,0.0,0.0,14.4,0,0.0,-0.4,0.0,0.0,0.0,0,1401
2025-10-25 10:00,118.45,0,0,482600,482600,0,161.1,11.2,9.1,0.0,161,147,161,0.0,0.0,14.5,0,0.0,-0.3,0.0,0.0,0.0,0,1401
2025-10-25 11:00,118.45,0,0,416600,416600,0,80.6,11.2,9.2,0.0,81,101,81,0.0,0.0,6.9,0,0.0,-7.9,0.0,0.0,-0.5,0,1404
2025-10-25 12:00,118.45,0,0,488800,488800,0,80.6,11.2,9.2,0.0,81,92,81,0.0,0.0,6.9,0,0.0,-7.9,0.0,0.0,-0.5,0,1400
2025-10-25 13:00,118.45,0,0,452900,452900,0,80.6,11.2,9.1,0.0,81,97,81,0.0,0.0,6.9,0,0.0,-7.9,0.0,0.0,-0.5,0,1400
2025-10-25 14:00,116.31,0,0,398100,398100,0,161.1,11.2,9.1,0.0,161,134,161,0.0,0.0,14.5,0,0.0,-0.3,0.0,0.0,0.0,0,1403
2025-10-25 15:00,116.31,0,0,477000,477000,0,161.1,11.2,9.2,0.0,161,146,161,0.0,0.0,14.7,0,0.0,-0.1,0.0,0.0,0.0,0,1402
2025-10-25 16:00,109.87,0,0,409800,409800,0,161.1,11.2,9.1,0.0,161,132,161,0.0,0.0,14.5,0,0.0,-0.3,0.0,0.0,0.0,0,1402
2025-10-25 17:00,114.46,0,0,440000,440000,0,161.1,11.2,9.1,0.0,161,139,161,0.0,0.0,14.4,0,0.0,-0.4,0.0,0.0,0.0,0,1403
2025-10-25 18:00,116.31,0,0,404500,404500,0,161.1,11.2,9.2,0.0,161,135,161,0.0,0.0,14.6,0,0.0,-0.2,0.0,0.0,0.0,0,1401
2025-10-25 19:00,116.31,0,0,487800,487800,0,161.1,11.2,9.1,0.0,161,148,161,0.0,0.0,14.5,0,0.0,-0.3,0.0,0.0,0.0,0,1399
2025-10-25 20:00,116.31,0,0,485300,485300,0,161.1,11.2,9.1,0.0,161,147,161,0.0,0.0,14.5,0,0.0,-0.3,0.0,0.0,0.0,0,1399
2025-10-25 21:00,116.31,0,0,481300,481300,0,161.1,11.2,9.1,0.0,161,147,161,0.0,0.0,14.5,0,0.0,-0.3,0.0,0.0,0.0,0,1402
2025-10-25 22:00,116.31,0,0,402100,402100,0,142.9,11.2,9.1,0.0,143,127,143,0.0,0.0,12.8,0,0.0,-2.0,0.0,0.0,-0.1,0,1401
2025-10-25 23:00,111.15,0,0,446700,446700,0,142.9,11.2,9.1,0.0,143,129,143,0.0,0.0,12.8,0,0.0,-2.0,0.0,0.0,-0.1,0,1402
2025-10-26 0:00,77.2,0,0,450600,450600,0,142.9,11.2,9.0,0.0,143,114,143,0.0,0.0,12.6,0,0.0,-2.2,0.0,0.0,-0.1,0,1401
2025-10-26 1:00,73.44,0,0,443600,443600,0,142.9,11.2,9.1,0.0,143,111,143,0.0,0.0,12.7,0,0.0,-2.1,0.0,0.0,-0.1,0,1400
2025-10-26 2:00,71.42,0,0,474000,474000,0,142.9,11.2,9.2,0.0,143,118,143,0.0,0.0,12.8,0,0.0,-2.0,0.0,0.0,-0.1,0,1404
2025-10-26 3:00,68.35,0,0,396300,396300,0,142.9,11.2,9.2,0.0,143,97,143,0.0,0.0,12.9,0,0.0,-1.9,0.0,0.0,-0.1,0,1400
2025-10-26 4:00,68.5,0,0,403600,403600,0,142.9,11.2,9.0,0.0,143,99,143,0.0,0.0,12.6,0,0.0,-2.2,0.0,0.0,-0.1,0,1405
2025-10-26 5:00,69.12,0,0,431800,431800,0,142.9,11.2,9.3,0.0,143,106,143,0.0,0.0,13.0,0,0.0,-1.8,0.0,0.0,-0.1,0,1403
2025-10-26 6:00,72.63,0,0,449200,449200,0,142.9,11.2,9.1,0.0,143,112,143,0.0,0.0,12.7,0,0.0,-2.1,0.0,0.0,-0.1,0,1400
2025-10-26 7:00,73.44,280300,4893,166320,441727,0,142.9,11.2,9.2,1.593,143,111,143,14.0,10.54,12.9,0,-4.3,-1.9,0.0,-0.3,-0.1,0,1402
2025-10-26 8:00,71.71,288398,8333,76278,356343,0,142.9,11.2,9.1,1.59,143,89,143,14.0,8.18,12.7,0,-6.6,-2.1,0.0,-0.4,-0.1,0,1404
2025-10-26 9:00,67.27,273577,13028,71603,332152,0,142.9,11.2,9.0,1.591,143,79,143,14.0,7.15,12.7,0,-7.6,-2.1,0.0,-0.5,-0.1,0,1401
2025-10-26 10:00,67.27,284466,22560,77380,339286,0,142.9,11.2,9.1,1.588,143,81,143,14.0,7.4,12.7,0,-7.4,-2.1,0.0,-0.5,-0.1,0,1401
2025-10-26 11:00,67.27,276167,8253,88521,356435,0,71.4,11.2,9.1,1.589,71,68,71,6.0,6.11,6.0,0,-8.7,-8.8,-0.3,-0.5,-0.5,0,1399
2025-10-26 12:00,63.12,274023,0,161795,435818,0,71.4,11.2,9.2,1.595,71,67,71,6.0,6.08,6.0,0,-8.7,-8.8,-0.3,-0.5,-0.5,0,1403
2025-10-26 13:00,65.41,290462,0,279701,570163,0,71.4,11.2,9.0,1.59,71,71,71,6.0,6.39,5.9,0,-8.4,-8.9,-0.3,-0.5,-0.5,0,1400
2025-10-26 14:00,65.49,291114,0,211728,502842,0,142.9,11.2,9.2,1.595,143,123,143,14.0,11.83,12.9,0,-3.0,-1.9,0.0,-0.2,-0.1,0,1405
2025-10-26 15:00,90.78,270314,0,192195,462509,0,142.9,11.2,9.3,1.595,143,122,143,14.0,11.84,13.0,0,-3.0,-1.8,0.0,-0.2,-0.1,0,1401
2025-10-26 16:00,90.78,272718,0,200266,472984,0,142.9,11.2,9.1,1.591,143,124,143,14.0,11.78,12.7,0,-3.0,-2.1,0.0,-0.2,-0.1,0,1405
2025-10-26 17:00,93.9,272104,0,168756,440860,0,142.9,11.2,9.0,1.595,143,120,143,14.0,11.25,12.7,0,-3.5,-2.1,0.0,-0.2,-0.1,0,1403
2025-10-26 18:00,93.9,268703,0,318365,587068,0,142.9,11.2,9.0,1.593,143,143,143,14.0,13.56,12.7,0,-1.2,-2.1,0.0,-0.1,-0.1,0,1402
2025-10-26 19:00,93.9,278261,0,271142,549403,0,142.9,11.2,9.1,1.59,143,138,143,14.0,13.3,12.8,0,-1.5,-2.0,0.0,-0.1,-0.1,0,1401
2025-10-26 20:00,93.9,281908,11661,66607,336854,0,142.9,11.2,9.0,1.588,143,102,143,14.0,9.48,12.6,0,-5.3,-2.2,0.0,-0.3,-0.1,0,1404
2025-10-26 21:00,93.46,272984,0,317727,590711,0,142.9,11.2,9.2,1.594,143,143,143,14.0,13.8,12.9,0,-1.0,-1.9,0.0,-0.1,-0.1,0,1402
2025-10-26 22:00,90.78,0,0,394600,394600,0,142.9,11.2,9.0,0.0,143,110,143,0.0,0.0,12.7,0,0.0,-2.1,0.0,0.0,-0.1,0,1399
2025-10-26 23:00,89.88,0,0,418200,418200,0,142.9,11.2,9.2,0.0,143,114,143,0.0,0.0,12.8,0,0.0,-2.0,0.0,0.0,-0.1,0,1402
2025-10-27 0:00,75.47,272645,19873,68490,321262,0,142.9,11.2,9.1,1.59,143,83,143,13.7,7.6,12.7,0,-7.2,-2.1,0.0,-0.4,-0.1,0,1406
2025-10-27 1:00,73.19,289667,0,350171,639838,0,142.9,11.2,9.2,1.593,143,143,143,14.0,13.79,12.9,0,-1.0,-1.9,0.0,-0.1,-0.1,0,1403
2025-10-27 2:00,73.19,281657,33045,58042,306654,0,142.9,11.2,9.0,1.589,143,78,143,13.0,6.99,12.6,0,-7.8,-2.2,0.0,-0.5,-0.1,0,1407
2025-10-27 3:00,73.19,276198,16024,82657,342831,0,142.9,11.2,9.0,1.589,143,87,143,14.0,7.91,12.6,0,-6.9,-2.2,0.0,-0.4,-0.1,0,1401
2025-10-27 4:00,73.19,289577,0,101429,391006,0,142.9,11.2,9.0,1.595,143,98,143,13.0,9.0,12.6,0,-5.8,-2.2,0.0,-0.4,-0.1,0,1407
2025-10-27 5:00,73.19,281492,0,104765,386257,0,142.9,11.2,9.1,1.589,143,97,143,14.0,9.03,12.7,0,-5.8,-2.1,0.0,-0.4,-0.1,0,1404
2025-10-27 6:00,102.31,279453,0,217858,497311,0,142.9,11.2,9.1,1.588,143,132,143,14.0,12.5,12.7,0,-2.3,-2.1,0.0,-0.1,-0.1,0,1405
2025-10-27 7:00,115.29,280940,0,243826,524766,0,142.9,11.2,9.1,1.591,143,138,143,14.0,13.16,12.7,0,-1.6,-2.1,0.0,-0.1,-0.1,0,1406
2025-10-27 8:00,132.75,577262,113096,0,464166,0,161.1,11.2,9.2,1.575,161,150,161,16.0,14.77,14.7,0,0.0,-0.1,0.0,0.0,0.0,0,1403
2025-10-27 9:00,124.21,571656,217616,0,354040,0,161.1,11.2,9.1,1.575,161,133,161,16.0,12.82,14.5,0,-2.0,-0.3,0.0,-0.1,0.0,0,1403
2025-10-27 10:00,125.66,568581,151121,0,417460,0,161.1,11.2,9.1,1.575,161,142,161,16.0,13.74,14.5,0,-1.1,-0.3,0.0,-0.1,0.0,0,1405
2025-10-27 11:00,124.65,574982,165465,0,409517,0,161.1,11.2,9.0,1.574,161,140,161,16.0,13.4,14.3,0,-1.4,-0.5,0.0,-0.1,0.0,0,1405
